train_loss,epoch,step,valid_loss,valid_MAE,train_MAE
0.03454050421714783,0,49,,,
,0,54,0.03533342108130455,0.12912598252296448,
,0,54,,,0.1547863930463791
0.03176227584481239,1,99,,,
,1,109,0.03382597863674164,0.12585245072841644,
,1,109,,,0.12463071197271347
0.03139699995517731,2,149,,,
,2,164,0.032348014414310455,0.1263626515865326,
,2,164,,,0.12078189849853516
0.030008092522621155,3,199,,,
,3,219,0.03006920963525772,0.12500886619091034,
,3,219,,,0.11898770183324814
0.026634523645043373,4,249,,,
,4,274,0.023605186492204666,0.11524084210395813,
,4,274,,,0.11578378826379776
0.021159565076231956,5,299,,,
,5,329,0.020196590572595596,0.10484365373849869,
,5,329,,,0.10760856419801712
0.017755145207047462,6,349,,,
,6,384,0.0171530582010746,0.08942762017250061,
,6,384,,,0.09791252017021179
0.014525633305311203,7,399,,,
,7,439,0.016173116862773895,0.08220567554235458,
,7,439,,,0.08770883828401566
0.013886211439967155,8,449,,,
,8,494,0.015940668061375618,0.0798909068107605,
,8,494,,,0.08312670886516571
0.012236173264682293,9,499,,,
0.012695536948740482,9,549,,,
,9,549,0.01568514108657837,0.07881674915552139,
,9,549,,,0.08084660023450851
0.012529594823718071,10,599,,,
,10,604,0.015580177307128906,0.07823428511619568,
,10,604,,,0.0793345496058464
0.01266448013484478,11,649,,,
,11,659,0.015581553801894188,0.07741124927997589,
,11,659,,,0.07821010798215866
0.012346260249614716,12,699,,,
,12,714,0.015651816502213478,0.07779552787542343,
,12,714,,,0.07720063626766205
0.012285110540688038,13,749,,,
,13,769,0.015507509931921959,0.0773254856467247,
,13,769,,,0.07644425332546234
0.011880331672728062,14,799,,,
,14,824,0.015217541716992855,0.07615535706281662,
,14,824,,,0.07572115957736969
0.012591076083481312,15,849,,,
,15,879,0.015461426228284836,0.0769268050789833,
,15,879,,,0.07507456094026566
0.011118768714368343,16,899,,,
,16,934,0.015251664444804192,0.07607400417327881,
,16,934,,,0.07439515739679337
0.010863767936825752,17,949,,,
,17,989,0.015422975644469261,0.07693342864513397,
,17,989,,,0.07362853735685349
0.011028837412595749,18,999,,,
,18,1044,0.01510378997772932,0.07619062811136246,
,18,1044,,,0.07274182885885239
0.011910224333405495,19,1049,,,
0.010770830325782299,19,1099,,,
,19,1099,0.014882905408740044,0.07518269121646881,
,19,1099,,,0.07169130444526672
