valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03956817090511322,0.14415302872657776,0,27,,
,,0,27,0.17646044492721558,
,,1,49,,0.03361907973885536
0.03652380034327507,0.135615736246109,1,55,,
,,1,55,0.12744386494159698,
0.03351355716586113,0.13263465464115143,2,83,,
,,2,83,0.1233154758810997,
,,3,99,,0.03082587942481041
0.030598800629377365,0.12790034711360931,3,111,,
,,3,111,0.12008238583803177,
0.02481447346508503,0.12075931578874588,4,139,,
,,4,139,0.11695801466703415,
,,5,149,,0.02352617308497429
0.020459314808249474,0.11437751352787018,5,167,,
,,5,167,0.11295831948518753,
0.0191603135317564,0.11142174154520035,6,195,,
,,6,195,0.10910353809595108,
,,7,199,,0.019936881959438324
0.018248425796628,0.10735397785902023,7,223,,
,,7,223,0.10518389940261841,
,,8,249,,0.017654728144407272
0.01725183241069317,0.10263194888830185,8,251,,
,,8,251,0.10121439397335052,
0.015857527032494545,0.09547708183526993,9,279,,
,,9,279,0.09678550809621811,
,,10,299,,0.014778234995901585
0.01427526120096445,0.08636923879384995,10,307,,
,,10,307,0.09103520214557648,
0.013415773399174213,0.0811096727848053,11,335,,
,,11,335,0.08550898730754852,
,,12,349,,0.013065977022051811
0.01329212449491024,0.08042562752962112,12,363,,
,,12,363,0.08253344893455505,
0.012896072119474411,0.07803171128034592,13,391,,
,,13,391,0.08088289201259613,
,,14,399,,0.012807297520339489
0.013023804873228073,0.07912062853574753,14,419,,
,,14,419,0.07966644316911697,
0.013012790121138096,0.07909181714057922,15,447,,
,,15,447,0.07883203029632568,
,,16,449,,0.012583164498209953
0.012927591800689697,0.07839533686637878,16,475,,
,,16,475,0.07803791016340256,
,,17,499,,0.012767256237566471
0.012832211330533028,0.07790414243936539,17,503,,
,,17,503,0.07730642706155777,
0.012823617085814476,0.07715516537427902,18,531,,
,,18,531,0.07680776715278625,
,,19,549,,0.012812813743948936
0.012618442997336388,0.07660680264234543,19,559,,
,,19,559,0.07620328664779663,
