valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.024305138736963272,0.11625098437070847,0,27,,
,,0,27,0.1549827605485916,
,,1,49,,0.02195841073989868
0.021068202331662178,0.10756445676088333,1,55,,
,,1,55,0.11345288157463074,
0.019384441897273064,0.10285744071006775,2,83,,
,,2,83,0.10644364356994629,
,,3,99,,0.016559481620788574
0.016473010182380676,0.08797816187143326,3,111,,
,,3,111,0.09741823375225067,
0.015414904803037643,0.07594215869903564,4,139,,
,,4,139,0.08413342386484146,
,,5,149,,0.012351849116384983
0.014998790808022022,0.0751657485961914,5,167,,
,,5,167,0.07945308089256287,
0.015195954591035843,0.07505336403846741,6,195,,
,,6,195,0.07802566140890121,
,,7,199,,0.012207165360450745
0.015333623625338078,0.076051726937294,7,223,,
,,7,223,0.07685834914445877,
,,8,249,,0.012131813913583755
0.015164420939981937,0.07589258253574371,8,251,,
,,8,251,0.07578516751527786,
0.014913284219801426,0.07436059415340424,9,279,,
,,9,279,0.0751592218875885,
,,10,299,,0.01160851027816534
0.014758223667740822,0.07576341181993484,10,307,,
,,10,307,0.0744740217924118,
0.015610369853675365,0.07916919142007828,11,335,,
,,11,335,0.07433249801397324,
,,12,349,,0.012007532641291618
0.015042035840451717,0.07570262253284454,12,363,,
,,12,363,0.07364588975906372,
0.014618992805480957,0.07442177087068558,13,391,,
,,13,391,0.0724978893995285,
,,14,399,,0.01112550962716341
0.014560981653630733,0.07403641194105148,14,419,,
,,14,419,0.07164748758077621,
0.014587263576686382,0.07447577267885208,15,447,,
,,15,447,0.07103235274553299,
,,16,449,,0.011279385536909103
0.015028605237603188,0.07596782594919205,16,475,,
,,16,475,0.07082531601190567,
,,17,499,,0.011167945340275764
0.014494030736386776,0.07395797967910767,17,503,,
,,17,503,0.07057511806488037,
0.014529055915772915,0.07342157512903214,18,531,,
,,18,531,0.06973399221897125,
,,19,549,,0.011401383206248283
0.014489872381091118,0.0740433931350708,19,559,,
,,19,559,0.06930959969758987,
