valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.018985381349921227,0.11027960479259491,0,27,,
,,0,27,0.15340390801429749,
,,1,49,,0.02095462754368782
0.017673088237643242,0.10675833374261856,1,55,,
,,1,55,0.11297249048948288,
0.016144851222634315,0.10116131603717804,2,83,,
,,2,83,0.10629439353942871,
,,3,99,,0.016553696244955063
0.01552333403378725,0.0940883532166481,3,111,,
,,3,111,0.09910789132118225,
0.014776111580431461,0.08535149693489075,4,139,,
,,4,139,0.08840886503458023,
,,5,149,,0.013664700090885162
0.013887947425246239,0.08176065981388092,5,167,,
,,5,167,0.08176204562187195,
0.013486094772815704,0.0799986720085144,6,195,,
,,6,195,0.07947554439306259,
,,7,199,,0.011998468078672886
0.013270795345306396,0.07961156964302063,7,223,,
,,7,223,0.07821574062108994,
,,8,249,,0.012198281474411488
0.013303317129611969,0.07981365919113159,8,251,,
,,8,251,0.07739264518022537,
0.012608892284333706,0.0776725485920906,9,279,,
,,9,279,0.07663031667470932,
,,10,299,,0.012615804560482502
0.01288545597344637,0.07855156064033508,10,307,,
,,10,307,0.07595479488372803,
0.012736526317894459,0.07787306606769562,11,335,,
,,11,335,0.0755666121840477,
,,12,349,,0.011622374877333641
0.012409853748977184,0.07699993997812271,12,363,,
,,12,363,0.07478300482034683,
0.01215077843517065,0.07549002766609192,13,391,,
,,13,391,0.07413848489522934,
,,14,399,,0.011893879622220993
0.012009338475763798,0.07471959292888641,14,419,,
,,14,419,0.07357762008905411,
0.012542201206088066,0.07628707587718964,15,447,,
,,15,447,0.07300534099340439,
,,16,449,,0.010937388986349106
0.01192450150847435,0.07399794459342957,16,475,,
,,16,475,0.07235684990882874,
,,17,499,,0.010819775052368641
0.011978058144450188,0.073342464864254,17,503,,
,,17,503,0.07172445207834244,
0.011781496927142143,0.0727202445268631,18,531,,
,,18,531,0.0715923011302948,
,,19,549,,0.010721094906330109
0.012983107939362526,0.07734831422567368,19,559,,
,,19,559,0.07100602239370346,
