valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.042994316667318344,0.14863364398479462,0,41,,
,,0,41,0.20165705680847168,
,,1,49,,0.04819817095994949
0.036642346531152725,0.1356145143508911,1,83,,
,,1,83,0.1644551008939743,
,,2,99,,0.03735454007983208
0.02679094485938549,0.12171515822410583,2,125,,
,,2,125,0.14911413192749023,
,,3,149,,0.03177192807197571
0.024232681840658188,0.1182568371295929,3,167,,
,,3,167,0.13901405036449432,
,,4,199,,0.028018781915307045
0.022541474550962448,0.11465541273355484,4,209,,
,,4,209,0.13215474784374237,
,,5,249,,0.02495252713561058
0.021058637648820877,0.10977798700332642,5,251,,
,,5,251,0.1252247542142868,
0.019315306097269058,0.10354499518871307,6,293,,
,,6,293,0.11806453764438629,
,,7,299,,0.021015776321291924
0.018816836178302765,0.10259488224983215,7,335,,
,,7,335,0.11211420595645905,
,,8,349,,0.020273927599191666
0.018372204154729843,0.10149769484996796,8,377,,
,,8,377,0.10914701968431473,
,,9,399,,0.01995754987001419
0.018186023458838463,0.10071595758199692,9,419,,
,,9,419,0.10747767984867096,
,,10,449,,0.01937933638691902
0.018165990710258484,0.10081639885902405,10,461,,
,,10,461,0.10607724636793137,
,,11,499,,0.018482200801372528
0.01806584931910038,0.10013017803430557,11,503,,
,,11,503,0.10503734648227692,
0.01802460290491581,0.10033679008483887,12,545,,
,,12,545,0.10424873977899551,
,,13,549,,0.018859481438994408
0.017845381051301956,0.09924525022506714,13,587,,
,,13,587,0.10369569808244705,
,,14,599,,0.018787777051329613
0.017817780375480652,0.09929046779870987,14,629,,
,,14,629,0.10303600132465363,
,,15,649,,0.018604479730129242
0.01780265010893345,0.09922810643911362,15,671,,
,,15,671,0.10241316258907318,
,,16,699,,0.018883688375353813
0.017884302884340286,0.09919321537017822,16,713,,
,,16,713,0.10185223817825317,
,,17,749,,0.017593923956155777
0.017732713371515274,0.09895424544811249,17,755,,
,,17,755,0.10145995020866394,
0.017884310334920883,0.09920226782560349,18,797,,
,,18,797,0.10102751851081848,
,,19,799,,0.01721399836242199
0.01751711778342724,0.09752276539802551,19,839,,
,,19,839,0.10045115649700165,
