valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.045009177178144455,0.14987537264823914,0,41,,
,,0,41,0.1988236904144287,
,,1,49,,0.045589808374643326
0.03569570556282997,0.1365429162979126,1,83,,
,,1,83,0.1600535660982132,
,,2,99,,0.03562755137681961
0.02945416420698166,0.12982293963432312,2,125,,
,,2,125,0.14389801025390625,
,,3,149,,0.03105897270143032
0.02767859399318695,0.12800607085227966,3,167,,
,,3,167,0.1366278976202011,
,,4,199,,0.027858318760991096
0.02623719722032547,0.12479203939437866,4,209,,
,,4,209,0.13063235580921173,
,,5,249,,0.02310514822602272
0.024740947410464287,0.11866860091686249,5,251,,
,,5,251,0.12387904524803162,
0.023505112156271935,0.11316857486963272,6,293,,
,,6,293,0.1170281246304512,
,,7,299,,0.020747967064380646
0.022968610748648643,0.11175937950611115,7,335,,
,,7,335,0.11200543493032455,
,,8,349,,0.019499776884913445
0.02288419008255005,0.11133711040019989,8,377,,
,,8,377,0.10931950062513351,
,,9,399,,0.019942883402109146
0.02252434566617012,0.10974042117595673,9,419,,
,,9,419,0.10769622772932053,
,,10,449,,0.021037528291344643
0.02245192602276802,0.10948837548494339,10,461,,
,,10,461,0.10641761124134064,
,,11,499,,0.018954772502183914
0.022269660606980324,0.10919157415628433,11,503,,
,,11,503,0.10539036989212036,
0.022220341488718987,0.1089077740907669,12,545,,
,,12,545,0.10466419905424118,
,,13,549,,0.01874873973429203
0.022309930995106697,0.10940413177013397,13,587,,
,,13,587,0.10387285053730011,
,,14,599,,0.01817331090569496
0.02220030128955841,0.10871511697769165,14,629,,
,,14,629,0.10330768674612045,
,,15,649,,0.017446298152208328
0.022151876240968704,0.10884491354227066,15,671,,
,,15,671,0.10258278995752335,
,,16,699,,0.017529170960187912
0.02219443954527378,0.1088903471827507,16,713,,
,,16,713,0.10206205397844315,
,,17,749,,0.01720798946917057
0.022208232432603836,0.1090201735496521,17,755,,
,,17,755,0.10161516815423965,
0.022177455946803093,0.10877442359924316,18,797,,
,,18,797,0.10109066218137741,
,,19,799,,0.017236744984984398
0.022147007286548615,0.1084231287240982,19,839,,
,,19,839,0.1005968376994133,
