valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03177790716290474,0.13924263417720795,0,41,,
,,0,41,0.18452174961566925,
,,1,49,,0.03465970233082771
0.02806764654815197,0.13256773352622986,1,83,,
,,1,83,0.14208175241947174,
,,2,99,,0.025615215301513672
0.02400720678269863,0.12285306304693222,2,125,,
,,2,125,0.12450720369815826,
,,3,149,,0.021131671965122223
0.0226728655397892,0.11888103187084198,3,167,,
,,3,167,0.11389843374490738,
,,4,199,,0.02014743536710739
0.022611567750573158,0.11800872534513474,4,209,,
,,4,209,0.11074589937925339,
,,5,249,,0.020430510863661766
0.02270553633570671,0.11749807745218277,5,251,,
,,5,251,0.10942789912223816,
0.021720418706536293,0.11426335573196411,6,293,,
,,6,293,0.10894548147916794,
,,7,299,,0.020123273134231567
0.022439947351813316,0.11712663620710373,7,335,,
,,7,335,0.10780545324087143,
,,8,349,,0.021382899954915047
0.021646272391080856,0.1141301617026329,8,377,,
,,8,377,0.10779886692762375,
,,9,399,,0.019352078437805176
0.02145649679005146,0.11363118886947632,9,419,,
,,9,419,0.10684388875961304,
,,10,449,,0.01927296631038189
0.021574240177869797,0.11341486126184464,10,461,,
,,10,461,0.10628054291009903,
,,11,499,,0.018653273582458496
0.02122354507446289,0.11257509142160416,11,503,,
,,11,503,0.10609140992164612,
0.02115432545542717,0.11197053641080856,12,545,,
,,12,545,0.10553692281246185,
,,13,549,,0.021560050547122955
0.02061283588409424,0.11005505919456482,13,587,,
,,13,587,0.10497301816940308,
,,14,599,,0.020099718123674393
0.02135283686220646,0.11235824972391129,14,629,,
,,14,629,0.10474231839179993,
,,15,649,,0.019094139337539673
0.020277392119169235,0.10871326923370361,15,671,,
,,15,671,0.10457176715135574,
,,16,699,,0.019686806946992874
0.021280640736222267,0.11135701090097427,16,713,,
,,16,713,0.10410891473293304,
,,17,749,,0.01906779780983925
0.020276710391044617,0.10859491676092148,17,755,,
,,17,755,0.10384057462215424,
0.020588621497154236,0.10880791395902634,18,797,,
,,18,797,0.10353101044893265,
,,19,799,,0.019803056493401527
0.02018570713698864,0.10752034932374954,19,839,,
,,19,839,0.10320061445236206,
