valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.05719492956995964,0.1943679302930832,0,41,,
,,0,41,0.19776229560375214,
,,1,49,,0.0489700511097908
0.05534902587532997,0.18871113657951355,1,83,,
,,1,83,0.16831573843955994,
,,2,99,,0.04695773869752884
0.054288990795612335,0.185527041554451,2,125,,
,,2,125,0.16112831234931946,
,,3,149,,0.043625541031360626
0.0527096763253212,0.18153607845306396,3,167,,
,,3,167,0.1562315821647644,
,,4,199,,0.037772465497255325
0.04735224321484566,0.17073480784893036,4,209,,
,,4,209,0.15161673724651337,
,,5,249,,0.032623376697301865
0.04209047183394432,0.15900492668151855,5,251,,
,,5,251,0.14231570065021515,
0.038372237235307693,0.1490478813648224,6,293,,
,,6,293,0.13546952605247498,
,,7,299,,0.027972497045993805
0.03192567080259323,0.13534653186798096,7,335,,
,,7,335,0.126847505569458,
,,8,349,,0.022594552487134933
0.028751282021403313,0.1275993138551712,8,377,,
,,8,377,0.11622457951307297,
,,9,399,,0.02174697071313858
0.02856271341443062,0.1264084279537201,9,419,,
,,9,419,0.1112404316663742,
,,10,449,,0.02097417041659355
0.027703408151865005,0.12561552226543427,10,461,,
,,10,461,0.10854802280664444,
,,11,499,,0.019487304612994194
0.027555491775274277,0.12447959929704666,11,503,,
,,11,503,0.10686535388231277,
0.02726450189948082,0.1241825520992279,12,545,,
,,12,545,0.10557681322097778,
,,13,549,,0.01912909559905529
0.027087999507784843,0.1235928162932396,13,587,,
,,13,587,0.10458013415336609,
,,14,599,,0.019438955932855606
0.0267866812646389,0.12321484088897705,14,629,,
,,14,629,0.10380536317825317,
,,15,649,,0.01901247166097164
0.027019990608096123,0.12330704927444458,15,671,,
,,15,671,0.10321096330881119,
,,16,699,,0.017444152384996414
0.02666771039366722,0.12233038246631622,16,713,,
,,16,713,0.10255804657936096,
,,17,749,,0.018285607919096947
0.026659496128559113,0.12210726737976074,17,755,,
,,17,755,0.10200071334838867,
0.02618887461721897,0.12163691222667694,18,797,,
,,18,797,0.1014576330780983,
,,19,799,,0.016939004883170128
0.025793161243200302,0.12062174826860428,19,839,,
,,19,839,0.1007598489522934,
