valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.0650172159075737,0.20501857995986938,0,41,,
,,0,41,0.20283809304237366,
,,1,49,,0.0476963147521019
0.058524470776319504,0.19133976101875305,1,83,,
,,1,83,0.16639971733093262,
,,2,99,,0.04189717024564743
0.052715908735990524,0.1793316900730133,2,125,,
,,2,125,0.15568920969963074,
,,3,149,,0.035979654639959335
0.04408283159136772,0.16514773666858673,3,167,,
,,3,167,0.14543509483337402,
,,4,199,,0.03134773671627045
0.04108249396085739,0.16026030480861664,4,209,,
,,4,209,0.13862080872058868,
,,5,249,,0.028152037411928177
0.037221670150756836,0.15186627209186554,5,251,,
,,5,251,0.1331484168767929,
0.03444920480251312,0.14745528995990753,6,293,,
,,6,293,0.12639088928699493,
,,7,299,,0.024120423942804337
0.031236710026860237,0.1394626498222351,7,335,,
,,7,335,0.11834540218114853,
,,8,349,,0.022663159295916557
0.0298017431050539,0.13467611372470856,8,377,,
,,8,377,0.11194548010826111,
,,9,399,,0.0196800846606493
0.029333949089050293,0.13346333801746368,9,419,,
,,9,419,0.10893597453832626,
,,10,449,,0.019303495064377785
0.029567549005150795,0.13316737115383148,10,461,,
,,10,461,0.10736502707004547,
,,11,499,,0.018529443070292473
0.02889907732605934,0.1319056749343872,11,503,,
,,11,503,0.10605131834745407,
0.028691131621599197,0.13143247365951538,12,545,,
,,12,545,0.10505352169275284,
,,13,549,,0.018603257834911346
0.028729712590575218,0.1320003718137741,13,587,,
,,13,587,0.10437045991420746,
,,14,599,,0.018735278397798538
0.02864847145974636,0.13122861087322235,14,629,,
,,14,629,0.10382384806871414,
,,15,649,,0.01825557090342045
0.028279809281229973,0.1308937519788742,15,671,,
,,15,671,0.10312945395708084,
,,16,699,,0.01858343556523323
0.02824324741959572,0.13041865825653076,16,713,,
,,16,713,0.10265780240297318,
,,17,749,,0.01775931939482689
0.028214627876877785,0.13075855374336243,17,755,,
,,17,755,0.10210029035806656,
0.02754867449402809,0.12940095365047455,18,797,,
,,18,797,0.10162585228681564,
,,19,799,,0.018201183527708054
0.02734878659248352,0.1292838156223297,19,839,,
,,19,839,0.10110336542129517,
