valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03491470217704773,0.1166294664144516,0,27,,
,,0,27,0.16973942518234253,
,,1,49,,0.028981784358620644
0.02553500607609749,0.11145471781492233,1,55,,
,,1,55,0.12352240830659866,
0.018733041360974312,0.10123348236083984,2,83,,
,,2,83,0.1176455169916153,
,,3,99,,0.021081361919641495
0.01558557990938425,0.09192097932100296,3,111,,
,,3,111,0.11103417724370956,
0.01259147934615612,0.08285423368215561,4,139,,
,,4,139,0.10539471358060837,
,,5,149,,0.017727378755807877
0.009266486391425133,0.07011981308460236,5,167,,
,,5,167,0.09942879527807236,
0.007223031483590603,0.059186987578868866,6,195,,
,,6,195,0.09119980037212372,
,,7,199,,0.013895638287067413
0.006430137902498245,0.054513633251190186,7,223,,
,,7,223,0.08477643877267838,
,,8,249,,0.012748663313686848
0.006147470790892839,0.05277615040540695,8,251,,
,,8,251,0.08186227828264236,
0.0060799322091042995,0.05214167386293411,9,279,,
,,9,279,0.08013346791267395,
,,10,299,,0.012452966533601284
0.005932757165282965,0.0509546659886837,10,307,,
,,10,307,0.07876625657081604,
0.005936587695032358,0.051017120480537415,11,335,,
,,11,335,0.07755853980779648,
,,12,349,,0.011913374997675419
0.0057631381787359715,0.050675880163908005,12,363,,
,,12,363,0.07680731266736984,
0.005752950441092253,0.0495956614613533,13,391,,
,,13,391,0.0760970190167427,
,,14,399,,0.012570478953421116
0.005651468876749277,0.04905299097299576,14,419,,
,,14,419,0.07541090995073318,
0.005533870775252581,0.04851576313376427,15,447,,
,,15,447,0.07484021037817001,
,,16,449,,0.011923213489353657
0.005792366806417704,0.050352662801742554,16,475,,
,,16,475,0.07422155141830444,
,,17,499,,0.012025361880660057
0.005503287073224783,0.04823841527104378,17,503,,
,,17,503,0.07356680184602737,
0.005590288434177637,0.04849545657634735,18,531,,
,,18,531,0.07292857766151428,
,,19,549,,0.011640410870313644
0.005397032480686903,0.04640684649348259,19,559,,
,,19,559,0.0723886489868164,
