valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.029790708795189857,0.12975844740867615,0,41,,
,,0,41,0.18801730871200562,
,,1,49,,0.03542780876159668
0.028167789801955223,0.12902182340621948,1,83,,
,,1,83,0.1427936851978302,
,,2,99,,0.028526246547698975
0.024130675941705704,0.11604782938957214,2,125,,
,,2,125,0.12985974550247192,
,,3,149,,0.021035540848970413
0.02339078299701214,0.11410892754793167,3,167,,
,,3,167,0.11677413433790207,
,,4,199,,0.021502532064914703
0.02307114377617836,0.11284233629703522,4,209,,
,,4,209,0.11201552301645279,
,,5,249,,0.02079118601977825
0.023366402834653854,0.11422975361347198,5,251,,
,,5,251,0.11021839082241058,
0.022561663761734962,0.11095985770225525,6,293,,
,,6,293,0.1091187447309494,
,,7,299,,0.02040369063615799
0.022397413849830627,0.1101209744811058,7,335,,
,,7,335,0.10801902413368225,
,,8,349,,0.020227164030075073
0.022587614133954048,0.11094040423631668,8,377,,
,,8,377,0.10749334841966629,
,,9,399,,0.019413553178310394
0.02238745056092739,0.11009874194860458,9,419,,
,,9,419,0.10668327659368515,
,,10,449,,0.019520672038197517
0.022201308980584145,0.11010229587554932,10,461,,
,,10,461,0.10618738830089569,
,,11,499,,0.019455060362815857
0.022399812936782837,0.11032389104366302,11,503,,
,,11,503,0.10619162768125534,
0.02200322225689888,0.10869140923023224,12,545,,
,,12,545,0.10562117397785187,
,,13,549,,0.020082760602235794
0.02265426330268383,0.11099032312631607,13,587,,
,,13,587,0.10541368275880814,
,,14,599,,0.01966756209731102
0.02187078259885311,0.10747344046831131,14,629,,
,,14,629,0.10489721596240997,
,,15,649,,0.019238462671637535
0.021997956559062004,0.10831338912248611,15,671,,
,,15,671,0.10444528609514236,
,,16,699,,0.018366623669862747
0.02171303890645504,0.10655041038990021,16,713,,
,,16,713,0.10393498092889786,
,,17,749,,0.018425364047288895
0.02201002463698387,0.10789856314659119,17,755,,
,,17,755,0.10388365387916565,
0.022128723561763763,0.108461394906044,18,797,,
,,18,797,0.10384265333414078,
,,19,799,,0.01983659341931343
0.022144220769405365,0.10778245329856873,19,839,,
,,19,839,0.10375230759382248,
