valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03935187682509422,0.14598093926906586,0,27,,
,,0,27,0.1756565123796463,
,,1,49,,0.03349676728248596
0.03565215319395065,0.13956692814826965,1,55,,
,,1,55,0.1284535974264145,
0.03474997729063034,0.13436688482761383,2,83,,
,,2,83,0.12488194555044174,
,,3,99,,0.031171727925539017
0.033893052488565445,0.13283030688762665,3,111,,
,,3,111,0.121689073741436,
0.03236588090658188,0.1321869045495987,4,139,,
,,4,139,0.12001465260982513,
,,5,149,,0.029253244400024414
0.03030971810221672,0.12987205386161804,5,167,,
,,5,167,0.11909671872854233,
0.025722399353981018,0.12384162098169327,6,195,,
,,6,195,0.11723648011684418,
,,7,199,,0.02469494752585888
0.02096618339419365,0.11606758832931519,7,223,,
,,7,223,0.11276501417160034,
,,8,249,,0.020380502566695213
0.01975480280816555,0.11128073930740356,8,251,,
,,8,251,0.10825709253549576,
0.0185663141310215,0.1064407005906105,9,279,,
,,9,279,0.10395755618810654,
,,10,299,,0.01712794043123722
0.01664476841688156,0.09717433899641037,10,307,,
,,10,307,0.09884492307901382,
0.014331493526697159,0.08669787645339966,11,335,,
,,11,335,0.09236123412847519,
,,12,349,,0.014831194654107094
0.014019899070262909,0.08362742513418198,12,363,,
,,12,363,0.08740048855543137,
0.013739797286689281,0.08232726156711578,13,391,,
,,13,391,0.08441559225320816,
,,14,399,,0.013688708655536175
0.013541772961616516,0.08109880983829498,14,419,,
,,14,419,0.08261310309171677,
0.013325299136340618,0.07994890213012695,15,447,,
,,15,447,0.08130589872598648,
,,16,449,,0.013587414287030697
0.013181398622691631,0.07941368967294693,16,475,,
,,16,475,0.08021941781044006,
,,17,499,,0.012799463234841824
0.013180162757635117,0.07917338609695435,17,503,,
,,17,503,0.07936884462833405,
0.01303271483629942,0.0784185603260994,18,531,,
,,18,531,0.07853864133358002,
,,19,549,,0.012411149218678474
0.013144620694220066,0.07917897403240204,19,559,,
,,19,559,0.07788954675197601,
