valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.031648989766836166,0.10579794645309448,0,27,,
,,0,27,0.16523006558418274,
,,1,49,,0.029806755483150482
0.025637924671173096,0.09795786440372467,1,55,,
,,1,55,0.12393392622470856,
0.0197380930185318,0.09473306685686111,2,83,,
,,2,83,0.11758016049861908,
,,3,99,,0.02149180695414543
0.016496971249580383,0.09228174388408661,3,111,,
,,3,111,0.11108839511871338,
0.014524680562317371,0.0879790261387825,4,139,,
,,4,139,0.10668759047985077,
,,5,149,,0.018354594707489014
0.012129106558859348,0.07973320782184601,5,167,,
,,5,167,0.10211417078971863,
0.00881043542176485,0.0694393515586853,6,195,,
,,6,195,0.09586150199174881,
,,7,199,,0.015177765861153603
0.006638441700488329,0.06014350801706314,7,223,,
,,7,223,0.08940406888723373,
,,8,249,,0.013994775712490082
0.005864375736564398,0.05509094148874283,8,251,,
,,8,251,0.08455013483762741,
0.005702866241335869,0.052576884627342224,9,279,,
,,9,279,0.08193836361169815,
,,10,299,,0.013243967667222023
0.005505498498678207,0.05238775163888931,10,307,,
,,10,307,0.08008895814418793,
0.005381796043366194,0.05144207552075386,11,335,,
,,11,335,0.0789770781993866,
,,12,349,,0.012421999126672745
0.00537042785435915,0.05089712515473366,12,363,,
,,12,363,0.07804623246192932,
0.005288193002343178,0.05188668146729469,13,391,,
,,13,391,0.07729358226060867,
,,14,399,,0.012152648530900478
0.005419047549366951,0.05219903215765953,14,419,,
,,14,419,0.07664001733064651,
0.005383749958127737,0.05119166150689125,15,447,,
,,15,447,0.07612990587949753,
,,16,449,,0.011844778433442116
0.0053737470880150795,0.05125384405255318,16,475,,
,,16,475,0.07556871324777603,
,,17,499,,0.012416133657097816
0.005331778433173895,0.05180356279015541,17,503,,
,,17,503,0.07522029429674149,
