valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.0561533197760582,0.18780580163002014,0,41,,
,,0,41,0.20099744200706482,
,,1,49,,0.043784137815237045
0.045261722058057785,0.16924963891506195,1,83,,
,,1,83,0.15329799056053162,
,,2,99,,0.03294024616479874
0.04086873680353165,0.16098877787590027,2,125,,
,,2,125,0.1416884809732437,
,,3,149,,0.0296606607735157
0.037236541509628296,0.15267989039421082,3,167,,
,,3,167,0.13420195877552032,
,,4,199,,0.025228915736079216
0.03347709774971008,0.14590948820114136,4,209,,
,,4,209,0.12558476626873016,
,,5,249,,0.020571675151586533
0.030125943943858147,0.13715709745883942,5,251,,
,,5,251,0.1157865971326828,
0.029631102457642555,0.13414527475833893,6,293,,
,,6,293,0.11029022932052612,
,,7,299,,0.020053479820489883
0.029496949166059494,0.13376358151435852,7,335,,
,,7,335,0.10796253383159637,
,,8,349,,0.020245356485247612
0.029407743364572525,0.1334257572889328,8,377,,
,,8,377,0.10665522515773773,
,,9,399,,0.01899961568415165
0.029345311224460602,0.13288745284080505,9,419,,
,,9,419,0.10554997622966766,
,,10,449,,0.01924571767449379
0.029095329344272614,0.1327562779188156,10,461,,
,,10,461,0.10470197349786758,
,,11,499,,0.018412316218018532
0.029234914109110832,0.1327933520078659,11,503,,
,,11,503,0.10415087640285492,
0.02884571999311447,0.13204550743103027,12,545,,
,,12,545,0.10374865680932999,
,,13,549,,0.017740590497851372
0.02891441248357296,0.13236495852470398,13,587,,
,,13,587,0.10321570932865143,
,,14,599,,0.018683210015296936
0.02872338891029358,0.13235197961330414,14,629,,
,,14,629,0.10261646658182144,
,,15,649,,0.018235433846712112
0.028257951140403748,0.13130705058574677,15,671,,
,,15,671,0.10226287692785263,
,,16,699,,0.017663992941379547
0.02820945717394352,0.1312619149684906,16,713,,
,,16,713,0.10171809792518616,
,,17,749,,0.01789935678243637
0.027919301763176918,0.13064195215702057,17,755,,
,,17,755,0.10132474452257156,
0.027855372056365013,0.13085336983203888,18,797,,
,,18,797,0.10096988826990128,
,,19,799,,0.016758278012275696
0.02748320810496807,0.12986212968826294,19,839,,
,,19,839,0.10049250721931458,
