valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.04932565614581108,0.16897724568843842,0,41,,
,,0,41,0.206466943025589,
,,1,49,,0.0467265360057354
0.046047989279031754,0.15972667932510376,1,83,,
,,1,83,0.1666996031999588,
,,2,99,,0.04280533641576767
0.03939404711127281,0.1515316367149353,2,125,,
,,2,125,0.15498243272304535,
,,3,149,,0.033113688230514526
0.03494902327656746,0.1471998393535614,3,167,,
,,3,167,0.14190681278705597,
,,4,199,,0.029431955888867378
0.03095967508852482,0.13961297273635864,4,209,,
,,4,209,0.13668565452098846,
,,5,249,,0.026423053815960884
0.025443870574235916,0.12638989090919495,5,251,,
,,5,251,0.13038598001003265,
0.020910244435071945,0.11465045064687729,6,293,,
,,6,293,0.12335880100727081,
,,7,299,,0.023174239322543144
0.017390836030244827,0.10440968722105026,7,335,,
,,7,335,0.1165592297911644,
,,8,349,,0.02122928574681282
0.016396863386034966,0.10035817325115204,8,377,,
,,8,377,0.11152857542037964,
,,9,399,,0.02056446112692356
0.015923619270324707,0.09821033477783203,9,419,,
,,9,419,0.10881925374269485,
,,10,449,,0.019213823601603508
0.01586722582578659,0.09834415465593338,10,461,,
,,10,461,0.10708879679441452,
,,11,499,,0.019132670015096664
0.015454924665391445,0.09598939120769501,11,503,,
,,11,503,0.10587283223867416,
0.01565799117088318,0.09680226445198059,12,545,,
,,12,545,0.10490095615386963,
,,13,549,,0.019130751490592957
0.015485401265323162,0.0967717245221138,13,587,,
,,13,587,0.10410171002149582,
,,14,599,,0.018758729100227356
0.015078053809702396,0.09468310326337814,14,629,,
,,14,629,0.10340167582035065,
,,15,649,,0.017992572858929634
0.015157517977058887,0.09426365047693253,15,671,,
,,15,671,0.10269579291343689,
,,16,699,,0.017231637611985207
0.014895176514983177,0.09391124546527863,16,713,,
,,16,713,0.1021067202091217,
,,17,749,,0.017725640907883644
0.014683673158288002,0.0922657772898674,17,755,,
,,17,755,0.10159247368574142,
0.014429721049964428,0.08981849998235703,18,797,,
,,18,797,0.10098765790462494,
,,19,799,,0.017873600125312805
0.014117682352662086,0.08977088332176208,19,839,,
,,19,839,0.10042966902256012,
