valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.028983408585190773,0.13237085938453674,0,41,,
,,0,41,0.1860511600971222,
,,1,49,,0.034138403832912445
0.025042125955224037,0.12703374028205872,1,83,,
,,1,83,0.14252328872680664,
,,2,99,,0.027796635404229164
