valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.027296505868434906,0.1146048903465271,0,27,,
,,0,27,0.15687502920627594,
,,1,49,,0.03342054411768913
0.026070713996887207,0.10682079195976257,1,55,,
,,1,55,0.12532678246498108,
0.025406930595636368,0.10749968141317368,2,83,,
,,2,83,0.12260662019252777,
,,3,99,,0.031455185264348984
0.02473684772849083,0.10514101386070251,3,111,,
,,3,111,0.1204565092921257,
0.02384645864367485,0.10258150845766068,4,139,,
,,4,139,0.11921960115432739,
,,5,149,,0.029396291822195053
0.02192380093038082,0.10353503376245499,5,167,,
,,5,167,0.11788240075111389,
0.01798159070312977,0.09756970405578613,6,195,,
,,6,195,0.11512605100870132,
,,7,199,,0.023855697363615036
0.016567876562476158,0.09497278183698654,7,223,,
,,7,223,0.11115619540214539,
,,8,249,,0.020125385373830795
0.01603243127465248,0.09314219653606415,8,251,,
,,8,251,0.10812792927026749,
0.015100407414138317,0.09030686318874359,9,279,,
,,9,279,0.10477884113788605,
,,10,299,,0.01786266267299652
0.01421940978616476,0.08594328910112381,10,307,,
,,10,307,0.09955988079309464,
0.013442265801131725,0.08003591001033783,11,335,,
,,11,335,0.09437406063079834,
,,12,349,,0.015182357281446457
0.013145635835826397,0.07567471265792847,12,363,,
,,12,363,0.08878254145383835,
0.013142715208232403,0.07354391366243362,13,391,,
,,13,391,0.08488787710666656,
,,14,399,,0.013505160808563232
0.013076321221888065,0.07248339056968689,14,419,,
,,14,419,0.08267688006162643,
0.013169138692319393,0.0721498429775238,15,447,,
,,15,447,0.08117027580738068,
,,16,449,,0.01301776897162199
0.013005261309444904,0.0717175155878067,16,475,,
,,16,475,0.0799640491604805,
,,17,499,,0.012647321447730064
0.013084701262414455,0.07133520394563675,17,503,,
,,17,503,0.07902335375547409,
0.01304745301604271,0.07104001939296722,18,531,,
,,18,531,0.07815154641866684,
,,19,549,,0.01240462251007557
0.013111233711242676,0.07137321680784225,19,559,,
,,19,559,0.07739151269197464,
