valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.028713444247841835,0.11170103400945663,0,27,,
,,0,27,0.17865146696567535,
,,1,49,,0.032425761222839355
0.023648899048566818,0.10628602653741837,1,55,,
,,1,55,0.12556569278240204,
0.02113303169608116,0.10311437398195267,2,83,,
,,2,83,0.12133180350065231,
,,3,99,,0.024701621383428574
0.018473979085683823,0.1055656298995018,3,111,,
,,3,111,0.11565292626619339,
0.017667990177869797,0.10506391525268555,4,139,,
,,4,139,0.11069245636463165,
,,5,149,,0.02009115181863308
0.016527226194739342,0.10057967901229858,5,167,,
,,5,167,0.10679469257593155,
0.015655845403671265,0.09802555292844772,6,195,,
,,6,195,0.10295877605676651,
,,7,199,,0.018752044066786766
0.013952978886663914,0.08988672494888306,7,223,,
,,7,223,0.09756532311439514,
,,8,249,,0.014134990982711315
0.012806116603314877,0.08130268007516861,8,251,,
,,8,251,0.08927406370639801,
0.012595419771969318,0.07958400994539261,9,279,,
,,9,279,0.08398466557264328,
,,10,299,,0.013235444203019142
0.012197356671094894,0.07866483181715012,10,307,,
,,10,307,0.0814615935087204,
0.01225744467228651,0.0786893218755722,11,335,,
,,11,335,0.07997611165046692,
,,12,349,,0.013138416223227978
0.012151861563324928,0.07800106704235077,12,363,,
,,12,363,0.07890382409095764,
0.012137926183640957,0.07842087745666504,13,391,,
,,13,391,0.0781271681189537,
,,14,399,,0.012331152334809303
0.011999391950666904,0.077814020216465,14,419,,
,,14,419,0.07737269252538681,
0.011591569520533085,0.07685669511556625,15,447,,
,,15,447,0.07676088809967041,
,,16,449,,0.012694316916167736
0.011784552596509457,0.07612583041191101,16,475,,
,,16,475,0.07634839415550232,
,,17,499,,0.011607732623815536
0.01168527826666832,0.07584838569164276,17,503,,
,,17,503,0.07578139752149582,
0.011350993067026138,0.07470788806676865,18,531,,
,,18,531,0.0752883106470108,
,,19,549,,0.011533837765455246
0.011310691945254803,0.07451079785823822,19,559,,
,,19,559,0.07474987208843231,
