valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.046590954065322876,0.17209936678409576,0,27,,
,,0,27,0.16309607028961182,
,,1,49,,0.03023422881960869
0.045148663222789764,0.17070169746875763,1,55,,
,,1,55,0.12473464757204056,
0.04211309179663658,0.16496670246124268,2,83,,
,,2,83,0.11925610154867172,
,,3,99,,0.022257542237639427
0.03901072219014168,0.15725235641002655,3,111,,
,,3,111,0.11318875849246979,
0.037903714925050735,0.15485668182373047,4,139,,
,,4,139,0.10881779342889786,
,,5,149,,0.019205011427402496
0.036861661821603775,0.15225785970687866,5,167,,
,,5,167,0.10526973009109497,
0.03524234518408775,0.14812655746936798,6,195,,
,,6,195,0.10134384781122208,
,,7,199,,0.017369991168379784
0.0333944596350193,0.1429179161787033,7,223,,
,,7,223,0.09558732807636261,
,,8,249,,0.014515558257699013
0.03132927417755127,0.13771548867225647,8,251,,
,,8,251,0.08810777962207794,
0.030767347663640976,0.13672998547554016,9,279,,
,,9,279,0.08311334252357483,
,,10,299,,0.013025484047830105
0.030517728999257088,0.13601228594779968,10,307,,
,,10,307,0.0808296948671341,
0.030386535450816154,0.1357698142528534,11,335,,
,,11,335,0.0794130489230156,
,,12,349,,0.012454544194042683
0.030252497643232346,0.1355225294828415,12,363,,
,,12,363,0.07850689440965652,
0.030197422951459885,0.13528990745544434,13,391,,
,,13,391,0.07750210911035538,
,,14,399,,0.012517515569925308
0.030292613431811333,0.13548003137111664,14,419,,
,,14,419,0.07688574492931366,
0.03033899888396263,0.13587231934070587,15,447,,
,,15,447,0.07629279047250748,
,,16,449,,0.011310550384223461
0.030200958251953125,0.1358467936515808,16,475,,
,,16,475,0.0757695734500885,
,,17,499,,0.011836966499686241
0.030145764350891113,0.1354062259197235,17,503,,
,,17,503,0.07515298575162888,
0.03021821193397045,0.13499592244625092,18,531,,
,,18,531,0.0747251808643341,
,,19,549,,0.012537634000182152
0.030187655240297318,0.1350766271352768,19,559,,
,,19,559,0.07411196827888489,
