train_loss,epoch,step,valid_loss,valid_MAE,train_MAE
0.034694306552410126,0,49,,,
,0,54,0.02778816968202591,0.09918922185897827,
,0,54,,,0.15137985348701477
0.03309487923979759,1,99,,,
,1,109,0.026262035593390465,0.09907890856266022,
,1,109,,,0.12302497029304504
0.030615774914622307,2,149,,,
,2,164,0.02462131530046463,0.09835510700941086,
,2,164,,,0.11961337178945541
0.028696132823824883,3,199,,,
,3,219,0.021687578409910202,0.09821400046348572,
,3,219,,,0.11823158711194992
0.022253142669796944,4,249,,,
,4,274,0.016983382403850555,0.09382296353578568,
,4,274,,,0.11170224100351334
0.020120516419410706,5,299,,,
,5,329,0.014548249542713165,0.08574480563402176,
,5,329,,,0.10332085192203522
0.01647602953016758,6,349,,,
,6,384,0.012206158600747585,0.07571753114461899,
,6,384,,,0.09522173553705215
0.014782155863940716,7,399,,,
,7,439,0.01097283884882927,0.06829719245433807,
,7,439,,,0.08855236321687698
0.014408104121685028,8,449,,,
,8,494,0.010552880354225636,0.06527335196733475,
,8,494,,,0.08390572667121887
0.012680219486355782,9,499,,,
0.013142464682459831,9,549,,,
,9,549,0.010445179417729378,0.06456869840621948,
,9,549,,,0.08121630549430847
0.01315272692590952,10,599,,,
,10,604,0.01015123724937439,0.06273236125707626,
,10,604,,,0.07940090447664261
0.012209822423756123,11,649,,,
,11,659,0.010148128494620323,0.06324546039104462,
,11,659,,,0.07787085324525833
0.01231459155678749,12,699,,,
,12,714,0.009905503131449223,0.06107982248067856,
,12,714,,,0.07672490179538727
0.012575422413647175,13,749,,,
,13,769,0.009892028756439686,0.060989104211330414,
,13,769,,,0.07559557259082794
0.011961283162236214,14,799,,,
,14,824,0.009813237003982067,0.060339514166116714,
,14,824,,,0.07452506572008133
0.01071081031113863,15,849,,,
,15,879,0.009807083755731583,0.060039322823286057,
,15,879,,,0.07364410907030106
0.01109973806887865,16,899,,,
,16,934,0.009644024074077606,0.058928366750478745,
,16,934,,,0.07261133193969727
0.011227929964661598,17,949,,,
,17,989,0.00946844182908535,0.057266607880592346,
,17,989,,,0.0715252161026001
0.011431225575506687,18,999,,,
,18,1044,0.00923607312142849,0.055922191590070724,
,18,1044,,,0.07029914855957031
0.01206664927303791,19,1049,,,
0.010881077498197556,19,1099,,,
,19,1099,0.009096995927393436,0.05406808480620384,
,19,1099,,,0.06907488405704498
