valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.0479527972638607,0.18794961273670197,0,41,,
,,0,41,0.19343680143356323,
,,1,49,,0.04802151396870613
0.040726494044065475,0.1634504199028015,1,83,,
,,1,83,0.16131089627742767,
,,2,99,,0.03564783185720444
0.03259361535310745,0.14020146429538727,2,125,,
,,2,125,0.14541415870189667,
,,3,149,,0.02941400744020939
0.02752998284995556,0.1266949623823166,3,167,,
,,3,167,0.13595134019851685,
,,4,199,,0.02630980871617794
0.021987363696098328,0.11326032876968384,4,209,,
,,4,209,0.1277550905942917,
,,5,249,,0.021655071526765823
0.017916476354002953,0.10066578537225723,5,251,,
,,5,251,0.11836077272891998,
0.01726393587887287,0.09695074707269669,6,293,,
,,6,293,0.11152121424674988,
,,7,299,,0.020601656287908554
0.017079873010516167,0.0962761640548706,7,335,,
,,7,335,0.10872572660446167,
,,8,349,,0.01936349831521511
0.017000017687678337,0.09460841119289398,8,377,,
,,8,377,0.10717441886663437,
,,9,399,,0.019409457221627235
0.016981014981865883,0.09468811750411987,9,419,,
,,9,419,0.10610362142324448,
,,10,449,,0.019713636487722397
0.01714145950973034,0.09709872305393219,10,461,,
,,10,461,0.10524044930934906,
,,11,499,,0.018166527152061462
0.01697709783911705,0.09570948034524918,11,503,,
,,11,503,0.10450037568807602,
0.01687135547399521,0.0956292375922203,12,545,,
,,12,545,0.10387478768825531,
,,13,549,,0.018636655062437057
0.01679905503988266,0.09563491493463516,13,587,,
,,13,587,0.10327666252851486,
,,14,599,,0.01821514219045639
0.01675700955092907,0.09390243142843246,14,629,,
,,14,629,0.10272354632616043,
,,15,649,,0.018326539546251297
0.016628757119178772,0.0938892662525177,15,671,,
,,15,671,0.10224748402833939,
,,16,699,,0.018424367532134056
0.01668165624141693,0.09488698095083237,16,713,,
,,16,713,0.10171377658843994,
,,17,749,,0.018055478110909462
0.016556132584810257,0.09399542957544327,17,755,,
,,17,755,0.10125698149204254,
0.016457615420222282,0.09415384382009506,18,797,,
,,18,797,0.10081592202186584,
,,19,799,,0.017298270016908646
0.016486838459968567,0.09448258578777313,19,839,,
,,19,839,0.10043422877788544,
