valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.0509772002696991,0.1785253882408142,0,41,,
,,0,41,0.17871925234794617,
,,1,49,,0.03591065853834152
0.041316840797662735,0.16121891140937805,1,83,,
,,1,83,0.14413784444332123,
,,2,99,,0.03019549697637558
0.03657448664307594,0.15136636793613434,2,125,,
,,2,125,0.13338741660118103,
,,3,149,,0.02520270086824894
0.032079946249723434,0.14253048598766327,3,167,,
,,3,167,0.1232684925198555,
,,4,199,,0.02095053158700466
0.029812661930918694,0.13547873497009277,4,209,,
,,4,209,0.11344218254089355,
,,5,249,,0.019247984513640404
0.029478956013917923,0.13454507291316986,5,251,,
,,5,251,0.10874507576227188,
0.02949840947985649,0.1340322494506836,6,293,,
,,6,293,0.10687955468893051,
,,7,299,,0.020126748830080032
0.02933395840227604,0.13362577557563782,7,335,,
,,7,335,0.10563022643327713,
,,8,349,,0.019699489697813988
0.029523244127631187,0.1335468590259552,8,377,,
,,8,377,0.10469590872526169,
,,9,399,,0.01837380975484848
0.02910700812935829,0.13288889825344086,9,419,,
,,9,419,0.10392552614212036,
,,10,449,,0.017613282427191734
0.029128657653927803,0.13302510976791382,10,461,,
,,10,461,0.10326472669839859,
,,11,499,,0.018519151955842972
0.028773581609129906,0.1328350454568863,11,503,,
,,11,503,0.10275045037269592,
0.028519464656710625,0.13188330829143524,12,545,,
,,12,545,0.10223279893398285,
,,13,549,,0.017548397183418274
0.02817864716053009,0.1313938945531845,13,587,,
,,13,587,0.10169846564531326,
,,14,599,,0.017488598823547363
0.02796315960586071,0.13093405961990356,14,629,,
,,14,629,0.10106009989976883,
,,15,649,,0.017048535868525505
0.027836650609970093,0.13043583929538727,15,671,,
,,15,671,0.10061881691217422,
,,16,699,,0.018348341807723045
0.027372851967811584,0.129674032330513,16,713,,
,,16,713,0.10023520141839981,
,,17,749,,0.017804522067308426
0.02732205018401146,0.12923166155815125,17,755,,
,,17,755,0.09969060122966766,
0.02705574221909046,0.12823624908924103,18,797,,
,,18,797,0.09924919903278351,
,,19,799,,0.01757991313934326
0.027051981538534164,0.1283704787492752,19,839,,
,,19,839,0.09883987903594971,
