valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.037206169217824936,0.12428463250398636,0,27,,
,,0,27,0.18323484063148499,
,,1,49,,0.034935642033815384
0.03539251908659935,0.11609049141407013,1,55,,
,,1,55,0.12902629375457764,
0.032110460102558136,0.1156146302819252,2,83,,
,,2,83,0.12527602910995483,
,,3,99,,0.03158985823392868
0.029305940493941307,0.11005246639251709,3,111,,
,,3,111,0.12230061739683151,
0.0241852980107069,0.10497799515724182,4,139,,
,,4,139,0.11893445253372192,
,,5,149,,0.02614571526646614
0.01917346566915512,0.09854184836149216,5,167,,
,,5,167,0.1150549054145813,
0.016652211546897888,0.09509526938199997,6,195,,
,,6,195,0.11107170581817627,
,,7,199,,0.0209053847938776
0.014786072075366974,0.08999103307723999,7,223,,
,,7,223,0.10774458944797516,
,,8,249,,0.018270298838615417
0.012278425507247448,0.08197249472141266,8,251,,
,,8,251,0.10393067449331284,
0.009434194304049015,0.06915000081062317,9,279,,
,,9,279,0.09823719412088394,
,,10,299,,0.015217417851090431
0.007524391636252403,0.05892101675271988,10,307,,
,,10,307,0.09056375175714493,
0.006823841016739607,0.055941857397556305,11,335,,
,,11,335,0.08553098887205124,
,,12,349,,0.013904079794883728
0.006619797088205814,0.05496688932180405,12,363,,
,,12,363,0.0830727145075798,
0.006486173719167709,0.054635558277368546,13,391,,
,,13,391,0.08134631812572479,
,,14,399,,0.012889335863292217
0.006268968805670738,0.05340391770005226,14,419,,
,,14,419,0.07994895428419113,
0.006149506662040949,0.05225612223148346,15,447,,
,,15,447,0.0790572538971901,
,,16,449,,0.01212288811802864
0.006069018971174955,0.05153763294219971,16,475,,
,,16,475,0.07808995991945267,
,,17,499,,0.012123074382543564
0.006089340429753065,0.05182952806353569,17,503,,
,,17,503,0.07742243260145187,
0.006052535027265549,0.05249067768454552,18,531,,
,,18,531,0.07684283703565598,
,,19,549,,0.012178676202893257
0.005967801436781883,0.051118675619363785,19,559,,
,,19,559,0.07632822543382645,
