valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.024093663319945335,0.10667955875396729,0,27,,
,,0,27,0.17406518757343292,
,,1,49,,0.02288990467786789
0.016194550320506096,0.09508657455444336,1,55,,
,,1,55,0.11469896137714386,
0.01269034668803215,0.0828809142112732,2,83,,
,,2,83,0.10686224699020386,
,,3,99,,0.016810959205031395
0.008878109976649284,0.0687381848692894,3,111,,
,,3,111,0.09894727915525436,
0.006335834041237831,0.054946158081293106,4,139,,
,,4,139,0.08932024985551834,
,,5,149,,0.013397196307778358
0.005901280324906111,0.04967031255364418,5,167,,
,,5,167,0.08167516440153122,
0.00590826291590929,0.050526995211839676,6,195,,
,,6,195,0.07868961244821548,
,,7,199,,0.012045157141983509
0.005920340307056904,0.049885235726833344,7,223,,
,,7,223,0.0778718963265419,
,,8,249,,0.0118282251060009
0.0059592281468212605,0.05005136504769325,8,251,,
,,8,251,0.0763993188738823,
0.005861864425241947,0.05033956468105316,9,279,,
,,9,279,0.07563275843858719,
,,10,299,,0.012584500946104527
0.005819319281727076,0.04912951961159706,10,307,,
,,10,307,0.0750049501657486,
0.0059361532330513,0.05066091939806938,11,335,,
,,11,335,0.07439304143190384,
,,12,349,,0.012099077925086021
0.005839575082063675,0.050406452268362045,12,363,,
,,12,363,0.07397229224443436,
0.005690429359674454,0.047932542860507965,13,391,,
,,13,391,0.07326173782348633,
,,14,399,,0.011264227330684662
0.005719111301004887,0.047203484922647476,14,419,,
,,14,419,0.07275201380252838,
0.005792906507849693,0.04767172411084175,15,447,,
,,15,447,0.07216041535139084,
,,16,449,,0.012065116316080093
0.0057396050542593,0.047372691333293915,16,475,,
,,16,475,0.07163694500923157,
,,17,499,,0.010567791759967804
0.005596549715846777,0.0459953211247921,17,503,,
,,17,503,0.07099508494138718,
0.005836760625243187,0.04756142944097519,18,531,,
,,18,531,0.0707908496260643,
,,19,549,,0.010818666778504848
0.005890979897230864,0.04800454527139664,19,559,,
,,19,559,0.07024388015270233,
