valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03829621151089668,0.1353936642408371,0,41,,
,,0,41,0.20397235453128815,
,,1,49,,0.05030396208167076
0.035296350717544556,0.12877023220062256,1,83,,
,,1,83,0.17325110733509064,
,,2,99,,0.047192592173814774
0.03309132158756256,0.12257488071918488,2,125,,
,,2,125,0.16453437507152557,
,,3,149,,0.04341169819235802
0.03178601711988449,0.12014070153236389,3,167,,
,,3,167,0.1582222282886505,
,,4,199,,0.04016323387622833
0.027850965037941933,0.11392134428024292,4,209,,
,,4,209,0.15439094603061676,
,,5,249,,0.034400574862957
0.020084043964743614,0.10321691632270813,5,251,,
,,5,251,0.14654995501041412,
0.01767369732260704,0.10036830604076385,6,293,,
,,6,293,0.13904480636119843,
,,7,299,,0.031115274876356125
0.015367761254310608,0.09598486125469208,7,335,,
,,7,335,0.13294881582260132,
,,8,349,,0.027425039559602737
0.012961850501596928,0.0872751995921135,8,377,,
,,8,377,0.1251072883605957,
,,9,399,,0.022124188020825386
0.010554484091699123,0.08012840151786804,9,419,,
,,9,419,0.1160237267613411,
,,10,449,,0.020215246826410294
0.010408186353743076,0.08059859275817871,10,461,,
,,10,461,0.1108446717262268,
,,11,499,,0.020578185096383095
0.010258655995130539,0.08042837679386139,11,503,,
,,11,503,0.10844273865222931,
0.010243077762424946,0.08102469146251678,12,545,,
,,12,545,0.10686097294092178,
,,13,549,,0.019389722496271133
0.010020667687058449,0.07941316068172455,13,587,,
,,13,587,0.10567855089902878,
,,14,599,,0.019610611721873283
0.010055599734187126,0.07913440465927124,14,629,,
,,14,629,0.10471071302890778,
,,15,649,,0.018468273803591728
0.010091118514537811,0.07897009700536728,15,671,,
,,15,671,0.10402986407279968,
,,16,699,,0.018604395911097527
0.009871792048215866,0.07808045297861099,16,713,,
,,16,713,0.1033608466386795,
,,17,749,,0.018490180373191833
0.009808049537241459,0.07858312875032425,17,755,,
,,17,755,0.10286952555179596,
0.009707855992019176,0.0767628401517868,18,797,,
,,18,797,0.10234785079956055,
,,19,799,,0.0174619909375906
0.00987213384360075,0.07869589328765869,19,839,,
,,19,839,0.10181350260972977,
