valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.04322225600481033,0.15913808345794678,0,41,,
,,0,41,0.21504329144954681,
,,1,49,,0.051351398229599
0.04091181978583336,0.1535787135362625,1,83,,
,,1,83,0.17099276185035706,
,,2,99,,0.04633224755525589
0.034926943480968475,0.14149563014507294,2,125,,
,,2,125,0.16417062282562256,
,,3,149,,0.04348623752593994
0.0318356417119503,0.14037370681762695,3,167,,
,,3,167,0.15810558199882507,
,,4,199,,0.039836712181568146
0.028885040432214737,0.13499772548675537,4,209,,
,,4,209,0.15362411737442017,
,,5,249,,0.033040761947631836
0.024587487801909447,0.12784120440483093,5,251,,
,,5,251,0.14461015164852142,
0.024178748950362206,0.1276690810918808,6,293,,
,,6,293,0.13860315084457397,
,,7,299,,0.030751612037420273
0.02354530245065689,0.12485653907060623,7,335,,
,,7,335,0.13357014954090118,
,,8,349,,0.027873612940311432
0.02240470051765442,0.12237062305212021,8,377,,
,,8,377,0.12875601649284363,
,,9,399,,0.025444254279136658
0.019857121631503105,0.11388486623764038,9,419,,
,,9,419,0.12184853106737137,
,,10,449,,0.022206714376807213
0.01942717656493187,0.11177133023738861,10,461,,
,,10,461,0.11422814428806305,
,,11,499,,0.021143151447176933
0.01902545616030693,0.11008995026350021,11,503,,
,,11,503,0.11051774024963379,
0.018382946029305458,0.10707418620586395,12,545,,
,,12,545,0.10845876485109329,
,,13,549,,0.019657379016280174
0.0186325591057539,0.10806982964277267,13,587,,
,,13,587,0.10702458024024963,
,,14,599,,0.019010767340660095
0.01847570575773716,0.10760211199522018,14,629,,
,,14,629,0.10595109313726425,
,,15,649,,0.01903264783322811
0.018163485452532768,0.10607313364744186,15,671,,
,,15,671,0.10519386827945709,
,,16,699,,0.01901128701865673
0.01824178732931614,0.10630397498607635,16,713,,
,,16,713,0.1045583039522171,
,,17,749,,0.01889675483107567
0.017996318638324738,0.10581021010875702,17,755,,
,,17,755,0.103919617831707,
0.018064623698592186,0.10634854435920715,18,797,,
,,18,797,0.10344590991735458,
,,19,799,,0.01820458099246025
0.017822373658418655,0.1053014025092125,19,839,,
,,19,839,0.10295306891202927,
