valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.04330068826675415,0.14890475571155548,0,41,,
,,0,41,0.19614794850349426,
,,1,49,,0.04777105525135994
0.039118021726608276,0.13893970847129822,1,83,,
,,1,83,0.165415421128273,
,,2,99,,0.04146527498960495
0.028985684737563133,0.12522156536579132,2,125,,
,,2,125,0.15260234475135803,
,,3,149,,0.032984133809804916
0.02532416768372059,0.12072617560625076,3,167,,
,,3,167,0.14188450574874878,
,,4,199,,0.03011576645076275
0.023330464959144592,0.11733470112085342,4,209,,
,,4,209,0.1364535093307495,
,,5,249,,0.02426283061504364
0.0203870702534914,0.10718484967947006,5,251,,
,,5,251,0.1279202252626419,
0.018748151138424873,0.10264229029417038,6,293,,
,,6,293,0.1161281168460846,
,,7,299,,0.022457720711827278
0.018449660390615463,0.10200443118810654,7,335,,
,,7,335,0.11088888347148895,
,,8,349,,0.01959920860826969
0.018391078338027,0.10166794061660767,8,377,,
,,8,377,0.1083979606628418,
,,9,399,,0.01932939514517784
0.018090587109327316,0.10067492723464966,9,419,,
,,9,419,0.10671791434288025,
,,10,449,,0.017867883667349815
0.018154950812458992,0.10118387639522552,10,461,,
,,10,461,0.10544087737798691,
,,11,499,,0.019261924549937248
0.018172092735767365,0.10135376453399658,11,503,,
,,11,503,0.1045038104057312,
0.018174665048718452,0.10160259902477264,12,545,,
,,12,545,0.10379312187433243,
,,13,549,,0.01872977428138256
0.017937859520316124,0.10043583810329437,13,587,,
,,13,587,0.10309100151062012,
,,14,599,,0.017974285408854485
0.017918892204761505,0.10016456991434097,14,629,,
,,14,629,0.10239119827747345,
,,15,649,,0.01788901910185814
0.01776510663330555,0.0998668372631073,15,671,,
,,15,671,0.10172464698553085,
,,16,699,,0.017571374773979187
0.017734447494149208,0.09921853244304657,16,713,,
,,16,713,0.10126065462827682,
,,17,749,,0.0175362229347229
0.017458250746130943,0.09818495064973831,17,755,,
,,17,755,0.100657157599926,
0.017620302736759186,0.09867173433303833,18,797,,
,,18,797,0.1001184806227684,
,,19,799,,0.01715240441262722
0.01733950525522232,0.09722904860973358,19,839,,
,,19,839,0.09969256073236465,
