valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.02829652838408947,0.11101086437702179,0,41,,
,,0,41,0.1902620941400528,
,,1,49,,0.04247418791055679
0.019250722602009773,0.10236682742834091,1,83,,
,,1,83,0.1525091975927353,
,,2,99,,0.03242054954171181
0.017188839614391327,0.10010521113872528,2,125,,
,,2,125,0.13992616534233093,
,,3,149,,0.02978340908885002
0.014777986332774162,0.09310393035411835,3,167,,
,,3,167,0.1333264708518982,
,,4,199,,0.023435916751623154
0.011708376929163933,0.08390101790428162,4,209,,
,,4,209,0.12377911806106567,
,,5,249,,0.01977727934718132
0.010106749832630157,0.07827302068471909,5,251,,
,,5,251,0.11244380474090576,
0.009872453287243843,0.07761002331972122,6,293,,
,,6,293,0.10853571444749832,
,,7,299,,0.019126825034618378
0.01018596813082695,0.07810771465301514,7,335,,
,,7,335,0.10676711797714233,
,,8,349,,0.019875571131706238
0.010039901360869408,0.07791522890329361,8,377,,
,,8,377,0.10584966093301773,
,,9,399,,0.01917123794555664
0.009997556917369366,0.07846610993146896,9,419,,
,,9,419,0.10493200272321701,
,,10,449,,0.019005397334694862
0.009926194325089455,0.07756879180669785,10,461,,
,,10,461,0.10424737632274628,
,,11,462,,0.01927698217332363
,,11,463,,0.019437426701188087
,,11,464,,0.018068594858050346
,,11,465,,0.019763372838497162
,,11,466,,0.019253356382250786
,,11,467,,0.018574532121419907
,,11,468,,0.018774837255477905
,,11,469,,0.01904636062681675
,,11,470,,0.017685754224658012
,,11,471,,0.018305784091353416
,,11,472,,0.017756205052137375
,,11,473,,0.018514152616262436
,,11,474,,0.018006766214966774
,,11,475,,0.01833031326532364
,,11,476,,0.018652744591236115
,,11,477,,0.018257837742567062
,,11,478,,0.0197331253439188
,,11,479,,0.018446404486894608
,,11,480,,0.018099628388881683
,,11,481,,0.017614640295505524
,,11,482,,0.018990151584148407
,,11,483,,0.018665527924895287
,,11,484,,0.018822062760591507
,,11,485,,0.018259044736623764
,,11,486,,0.018084000796079636
,,11,487,,0.017918366938829422
,,11,488,,0.01878395676612854
,,11,489,,0.0191327091306448
,,11,490,,0.019342556595802307
,,11,491,,0.01790844276547432
,,11,492,,0.018434755504131317
,,11,493,,0.01861434429883957
,,11,494,,0.018331848084926605
,,11,495,,0.018284296616911888
,,11,496,,0.018545446917414665
,,11,497,,0.019308358430862427
,,11,498,,0.018627462908625603
,,11,499,,0.018991345539689064
,,11,500,,0.01884506456553936
,,11,501,,0.018509922549128532
,,11,502,,0.01894589141011238
,,11,503,,0.018521619960665703
0.009922604076564312,0.07833295315504074,11,503,,
,,11,503,0.10362765938043594,
