train_loss,epoch,step,valid_loss,valid_MAE,train_MAE
0.0449524000287056,0,49,,,
,0,67,0.04811641573905945,0.17368237674236298,
,0,67,,,0.1770736277103424
0.03974371775984764,1,99,,,
,1,135,0.04424359276890755,0.1682307869195938,
,1,135,,,0.14562773704528809
0.03107943758368492,2,149,,,
0.027763204649090767,2,199,,,
,2,203,0.038725558668375015,0.15897171199321747,
,2,203,,,0.1302066594362259
0.023107411339879036,3,249,,,
,3,271,0.033554159104824066,0.14602985978126526,
,3,271,,,0.12177340686321259
0.021302124485373497,4,299,,,
,4,339,0.02887618914246559,0.13594649732112885,
,4,339,,,0.1079215556383133
0.01884124055504799,5,349,,,
0.015991350635886192,5,399,,,
,5,407,0.02857331372797489,0.13488778471946716,
,5,407,,,0.09948808699846268
0.01661788672208786,6,449,,,
,6,475,0.0284761693328619,0.13422273099422455,
,6,475,,,0.09622988104820251
0.014730225317180157,7,499,,,
,7,543,0.02858232893049717,0.13471633195877075,
,7,543,,,0.09425310790538788
0.015851527452468872,8,549,,,
0.01554233580827713,8,599,,,
,8,611,0.028376534581184387,0.13364630937576294,
,8,611,,,0.09290264546871185
0.015400124713778496,9,649,,,
,9,679,0.028562258929014206,0.13408632576465607,
,9,679,,,0.09187503904104233
0.015564116649329662,10,699,,,
,10,747,0.028438542038202286,0.13402730226516724,
,10,747,,,0.090884730219841
0.01545422337949276,11,749,,,
0.015275795012712479,11,799,,,
,11,815,0.028360793367028236,0.13340848684310913,
,11,815,,,0.08990167826414108
0.014531178399920464,12,849,,,
,12,883,0.028356024995446205,0.13345378637313843,
,12,883,,,0.08898326009511948
0.014317932538688183,13,899,,,
0.01447729766368866,13,949,,,
,13,951,0.02851773239672184,0.1340177059173584,
,13,951,,,0.08811654150485992
0.014411849901080132,14,999,,,
,14,1019,0.028479227796196938,0.13399380445480347,
,14,1019,,,0.0872957706451416
0.014052269048988819,15,1049,,,
,15,1087,0.02888011559844017,0.13476458191871643,
,15,1087,,,0.08648218214511871
0.014149714261293411,16,1088,,,
0.013827817514538765,16,1089,,,
0.014022202230989933,16,1090,,,
0.014643612317740917,16,1091,,,
0.014198796823620796,16,1092,,,
0.01466433610767126,16,1093,,,
0.013637693598866463,16,1094,,,
0.014201421290636063,16,1095,,,
0.0138975465670228,16,1096,,,
0.014393727295100689,16,1097,,,
0.013344108127057552,16,1098,,,
0.014409459196031094,16,1099,,,
0.014339900575578213,16,1100,,,
0.014057062566280365,16,1101,,,
0.01393833290785551,16,1102,,,
0.01384778879582882,16,1103,,,
0.01423084270209074,16,1104,,,
0.013889825902879238,16,1105,,,
0.013988750986754894,16,1106,,,
0.014394447207450867,16,1107,,,
0.014484158717095852,16,1108,,,
0.013062413781881332,16,1109,,,
0.013608915731310844,16,1110,,,
0.01506413146853447,16,1111,,,
0.013990087434649467,16,1112,,,
0.014857607893645763,16,1113,,,
0.014655723236501217,16,1114,,,
0.013532925397157669,16,1115,,,
0.013591011986136436,16,1116,,,
0.01339804194867611,16,1117,,,
0.01355748251080513,16,1118,,,
0.01450811605900526,16,1119,,,
0.014738085679709911,16,1120,,,
0.014839650131762028,16,1121,,,
0.014407605864107609,16,1122,,,
0.014297200366854668,16,1123,,,
0.014187626540660858,16,1124,,,
0.013532518409192562,16,1125,,,
0.014210350811481476,16,1126,,,
0.014003715477883816,16,1127,,,
0.014248421415686607,16,1128,,,
0.014658737927675247,16,1129,,,
0.013640749268233776,16,1130,,,
0.013348869979381561,16,1131,,,
0.013889402151107788,16,1132,,,
0.013568906113505363,16,1133,,,
0.014301733113825321,16,1134,,,
0.013920043595135212,16,1135,,,
0.014074535109102726,16,1136,,,
0.013984506949782372,16,1137,,,
0.015172668732702732,16,1138,,,
0.014977491460740566,16,1139,,,
0.013933317735791206,16,1140,,,
0.013552443124353886,16,1141,,,
0.013993841595947742,16,1142,,,
0.013338829390704632,16,1143,,,
0.013528130948543549,16,1144,,,
0.013717242516577244,16,1145,,,
0.014619058929383755,16,1146,,,
0.013578679412603378,16,1147,,,
0.01378378365188837,16,1148,,,
0.014286117628216743,16,1149,,,
0.01423859503120184,16,1150,,,
0.014438318088650703,16,1151,,,
0.014028309844434261,16,1152,,,
0.013758056797087193,16,1153,,,
0.013595598749816418,16,1154,,,
0.015931863337755203,16,1155,,,
,16,1155,0.02824893407523632,0.13331405818462372,
,16,1155,,,0.08577175438404083
0.01435508020222187,17,1156,,,
0.01458535436540842,17,1157,,,
0.013863513246178627,17,1158,,,
0.013692803680896759,17,1159,,,
0.013643874786794186,17,1160,,,
0.013661159202456474,17,1161,,,
0.013954803347587585,17,1162,,,
0.013405614532530308,17,1163,,,
0.014231018722057343,17,1164,,,
0.014207507483661175,17,1165,,,
0.014858723618090153,17,1166,,,
0.013425947166979313,17,1167,,,
0.01400749385356903,17,1168,,,
0.013746003620326519,17,1169,,,
0.013660181313753128,17,1170,,,
0.013994152657687664,17,1171,,,
0.01416072342544794,17,1172,,,
0.013906494714319706,17,1173,,,
0.01396369282156229,17,1174,,,
0.014400221407413483,17,1175,,,
0.014702740125358105,17,1176,,,
0.013650801032781601,17,1177,,,
0.014533600769937038,17,1178,,,
0.013492139987647533,17,1179,,,
0.014040665701031685,17,1180,,,
0.014689742587506771,17,1181,,,
0.014161239378154278,17,1182,,,
0.013906142674386501,17,1183,,,
0.013085313141345978,17,1184,,,
0.014938772656023502,17,1185,,,
0.01373362634330988,17,1186,,,
0.013826456852257252,17,1187,,,
0.013539537787437439,17,1188,,,
0.014136412180960178,17,1189,,,
0.014073769561946392,17,1190,,,
0.014559992589056492,17,1191,,,
0.013177912682294846,17,1192,,,
0.01331810001283884,17,1193,,,
0.013933323323726654,17,1194,,,
0.01440923847258091,17,1195,,,
0.014506533741950989,17,1196,,,
0.013157296925783157,17,1197,,,
0.013681193813681602,17,1198,,,
0.013686737045645714,17,1199,,,
0.014799660071730614,17,1200,,,
0.01410199049860239,17,1201,,,
0.013585303910076618,17,1202,,,
0.013023248873651028,17,1203,,,
0.014057752676308155,17,1204,,,
0.014124665409326553,17,1205,,,
0.01406687218695879,17,1206,,,
0.01390454825013876,17,1207,,,
0.013603179715573788,17,1208,,,
0.014081082306802273,17,1209,,,
0.014715614728629589,17,1210,,,
0.014283127151429653,17,1211,,,
0.01473506260663271,17,1212,,,
0.013104653917253017,17,1213,,,
0.013914240524172783,17,1214,,,
0.013656962662935257,17,1215,,,
0.014753458090126514,17,1216,,,
0.01347436010837555,17,1217,,,
0.014001121744513512,17,1218,,,
0.01354475598782301,17,1219,,,
0.013963197357952595,17,1220,,,
0.01366931851953268,17,1221,,,
0.013489676639437675,17,1222,,,
0.014631548896431923,17,1223,,,
,17,1223,0.028278620913624763,0.13336634635925293,
,17,1223,,,0.08510953187942505
0.01431766152381897,18,1224,,,
0.014661625027656555,18,1225,,,
0.014352524653077126,18,1226,,,
0.014540418982505798,18,1227,,,
0.013720020651817322,18,1228,,,
0.014468668960034847,18,1229,,,
0.014019758440554142,18,1230,,,
0.014019889757037163,18,1231,,,
0.014031208120286465,18,1232,,,
0.013693864457309246,18,1233,,,
0.014791138470172882,18,1234,,,
0.014077767729759216,18,1235,,,
0.013684099540114403,18,1236,,,
0.013625789433717728,18,1237,,,
0.0132227074354887,18,1238,,,
0.013380540534853935,18,1239,,,
0.013538599945604801,18,1240,,,
0.013370492495596409,18,1241,,,
0.014283929951488972,18,1242,,,
0.013337223790585995,18,1243,,,
0.013972464948892593,18,1244,,,
0.013938317075371742,18,1245,,,
0.013462143950164318,18,1246,,,
0.014017542824149132,18,1247,,,
0.013849757611751556,18,1248,,,
0.0132776889950037,18,1249,,,
0.01343779917806387,18,1250,,,
0.013380253687500954,18,1251,,,
0.01356416568160057,18,1252,,,
0.012988902628421783,18,1253,,,
0.01393929310142994,18,1254,,,
0.013935021124780178,18,1255,,,
0.013643480837345123,18,1256,,,
0.01421565841883421,18,1257,,,
