valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.049322184175252914,0.19181419909000397,0,41,,
,,0,41,0.19624066352844238,
,,1,49,,0.05037824437022209
0.047446802258491516,0.18459533154964447,1,83,,
,,1,83,0.16875199973583221,
,,2,99,,0.04574253782629967
0.04256134480237961,0.16159510612487793,2,125,,
,,2,125,0.16110393404960632,
,,3,149,,0.04171865060925484
0.03988218307495117,0.15287700295448303,3,167,,
,,3,167,0.15494774281978607,
,,4,199,,0.034718602895736694
0.03400731831789017,0.14158061146736145,4,209,,
,,4,209,0.14704400300979614,
,,5,249,,0.03137775883078575
0.031005674973130226,0.1344129741191864,5,251,,
,,5,251,0.13950897753238678,
0.026667075231671333,0.12195774912834167,6,293,,
,,6,293,0.13497044146060944,
,,7,299,,0.028609976172447205
0.020713862031698227,0.10918781161308289,7,335,,
,,7,335,0.12758544087409973,
,,8,349,,0.02287948876619339
0.01735258474946022,0.09835052490234375,8,377,,
,,8,377,0.11868053674697876,
,,9,399,,0.02102716825902462
0.017156556248664856,0.09628164023160934,9,419,,
,,9,419,0.11159449815750122,
,,10,449,,0.019996730610728264
0.016979698091745377,0.09432049095630646,10,461,,
,,10,461,0.1086510643362999,
,,11,499,,0.01932617463171482
0.017036214470863342,0.09353147447109222,11,503,,
,,11,503,0.10693615674972534,
0.017028242349624634,0.09381845593452454,12,545,,
,,12,545,0.10579269379377365,
,,13,549,,0.018518276512622833
0.016885507851839066,0.09315560013055801,13,587,,
,,13,587,0.10488031059503555,
,,14,599,,0.01866583153605461
0.01687537506222725,0.09336105734109879,14,629,,
,,14,629,0.10414229333400726,
,,15,649,,0.018485620617866516
0.016894130036234856,0.09331230819225311,15,671,,
,,15,671,0.10350923240184784,
,,16,699,,0.01899726502597332
0.01686389371752739,0.09363691508769989,16,713,,
,,16,713,0.102887824177742,
,,17,749,,0.01854906603693962
0.016696812584996223,0.09273112565279007,17,755,,
,,17,755,0.10231461375951767,
0.016521943733096123,0.09277235716581345,18,797,,
,,18,797,0.10175517946481705,
,,19,799,,0.018149441108107567
0.016528703272342682,0.09167198091745377,19,839,,
,,19,839,0.10116580128669739,
