valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03827210143208504,0.14948216080665588,0,41,,
,,0,41,0.20474757254123688,
,,1,49,,0.04816724732518196
0.03309645131230354,0.13810162246227264,1,83,,
,,1,83,0.16467437148094177,
,,2,99,,0.03793938830494881
0.022041911259293556,0.11571186780929565,2,125,,
,,2,125,0.14755825698375702,
,,3,149,,0.03050374612212181
0.019654931500554085,0.11138983815908432,3,167,,
,,3,167,0.136796772480011,
,,4,199,,0.025779886171221733
0.017935413867235184,0.10391390323638916,4,209,,
,,4,209,0.1278923600912094,
,,5,249,,0.021436231210827827
0.016611557453870773,0.1004057303071022,5,251,,
,,5,251,0.11743409931659698,
0.01626727730035782,0.09935884177684784,6,293,,
,,6,293,0.11132236570119858,
,,7,299,,0.020743219181895256
0.01622667722404003,0.09992355853319168,7,335,,
,,7,335,0.10849635303020477,
,,8,349,,0.018717149272561073
0.015938526019454002,0.09895070642232895,8,377,,
,,8,377,0.10668643563985825,
,,9,399,,0.018367713317275047
0.016127295792102814,0.09966867417097092,9,419,,
,,9,419,0.10541670769453049,
,,10,449,,0.019703704863786697
0.015861043706536293,0.0984860509634018,10,461,,
,,10,461,0.10440908372402191,
,,11,499,,0.018596773967146873
0.015837112441658974,0.0985371321439743,11,503,,
,,11,503,0.10366909950971603,
0.015774492174386978,0.09821977466344833,12,545,,
,,12,545,0.1030491515994072,
,,13,549,,0.017652545124292374
0.015611730515956879,0.09745415300130844,13,587,,
,,13,587,0.10246796905994415,
,,14,599,,0.01823977380990982
0.015723243355751038,0.09764780104160309,14,629,,
,,14,629,0.1019289642572403,
,,15,649,,0.01813688687980175
0.01553930714726448,0.0968838781118393,15,671,,
,,15,671,0.10134769231081009,
,,16,699,,0.017853055149316788
0.015474898740649223,0.0967838391661644,16,713,,
,,16,713,0.1007518470287323,
,,17,749,,0.017150934785604477
0.01549262274056673,0.09680893272161484,17,755,,
,,17,755,0.100204698741436,
0.015447900630533695,0.0964968204498291,18,797,,
,,18,797,0.09969748556613922,
,,19,799,,0.017884571105241776
0.015373626723885536,0.09607992321252823,19,839,,
,,19,839,0.09921976178884506,
