valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.056680090725421906,0.1896337866783142,0,41,,
,,0,41,0.19830994307994843,
,,1,49,,0.047863349318504333
0.05159510672092438,0.17501242458820343,1,83,,
,,1,83,0.1619628667831421,
,,2,99,,0.03697466105222702
0.04195572808384895,0.15947100520133972,2,125,,
,,2,125,0.14571097493171692,
,,3,149,,0.03108995035290718
0.032600194215774536,0.14035089313983917,3,167,,
,,3,167,0.13507722318172455,
,,4,199,,0.024759089574217796
0.025743523612618446,0.12277237325906754,4,209,,
,,4,209,0.12469852715730667,
,,5,249,,0.021607762202620506
0.02236904203891754,0.11361350119113922,5,251,,
,,5,251,0.11621095985174179,
0.021233541890978813,0.10786886513233185,6,293,,
,,6,293,0.11040953546762466,
,,7,299,,0.021218977868556976
0.020466063171625137,0.10363169014453888,7,335,,
,,7,335,0.1079208254814148,
,,8,349,,0.01844622939825058
0.02030586637556553,0.10252033174037933,8,377,,
,,8,377,0.10636504739522934,
,,9,399,,0.01903318427503109
0.020210159942507744,0.10231255739927292,9,419,,
,,9,419,0.10521940886974335,
,,10,449,,0.01906091533601284
0.020016558468341827,0.1006423830986023,10,461,,
,,10,461,0.104366235435009,
,,11,499,,0.01878191903233528
0.01961003616452217,0.09915700554847717,11,503,,
,,11,503,0.10359978675842285,
0.019384916871786118,0.09788471460342407,12,545,,
,,12,545,0.10293273627758026,
,,13,549,,0.017903873696923256
0.019258985295891762,0.09695716202259064,13,587,,
,,13,587,0.10230515897274017,
,,14,599,,0.01812877133488655
0.019025126472115517,0.09599003195762634,14,629,,
,,14,629,0.10172729194164276,
,,15,649,,0.018100811168551445
0.01909373700618744,0.09685500711202621,15,671,,
,,15,671,0.10127032548189163,
,,16,699,,0.01688508689403534
0.01878182217478752,0.09529075026512146,16,713,,
,,16,713,0.10074111074209213,
,,17,749,,0.01739925518631935
0.018832825124263763,0.0954967737197876,17,755,,
,,17,755,0.10034965723752975,
0.01882021874189377,0.09518509358167648,18,797,,
,,18,797,0.09989726543426514,
,,19,799,,0.018424345180392265
0.018675940111279488,0.09386873245239258,19,839,,
,,19,839,0.09952357411384583,
