valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.027635034173727036,0.12925656139850616,0,41,,
,,0,41,0.18604810535907745,
,,1,49,,0.03460308909416199
0.02388101816177368,0.12451375275850296,1,83,,
,,1,83,0.14203102886676788,
