valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.02945454604923725,0.13434219360351562,0,41,,
,,0,41,0.17734356224536896,
,,1,49,,0.03136959671974182
0.023058239370584488,0.12017657607793808,1,83,,
,,1,83,0.14006946980953217,
,,2,99,,0.025105543434619904
0.019467966631054878,0.10713876783847809,2,125,,
,,2,125,0.12477156519889832,
,,3,149,,0.023554280400276184
0.01832100935280323,0.10269799828529358,3,167,,
,,3,167,0.11481193453073502,
,,4,199,,0.020325034856796265
0.018173791468143463,0.10126449912786484,4,209,,
,,4,209,0.11076600849628448,
,,5,249,,0.020243391394615173
0.017055604606866837,0.09792983531951904,5,251,,
,,5,251,0.10946309566497803,
0.01681356318295002,0.09733739495277405,6,293,,
,,6,293,0.10836134850978851,
,,7,299,,0.02219795621931553
0.017707504332065582,0.09977569431066513,7,335,,
,,7,335,0.10775172710418701,
,,8,349,,0.019870828837156296
0.018746953457593918,0.10253623127937317,8,377,,
,,8,377,0.10726846754550934,
,,9,399,,0.01880522444844246
0.017527461051940918,0.09826119989156723,9,419,,
,,9,419,0.10682085901498795,
,,10,449,,0.01944442093372345
0.016996461898088455,0.09658526629209518,10,461,,
,,10,461,0.10603712499141693,
,,11,462,,0.01953214779496193
,,11,463,,0.017229828983545303
,,11,464,,0.02015535905957222
,,11,465,,0.018451031297445297
,,11,466,,0.019979815930128098
,,11,467,,0.019117364659905434
,,11,468,,0.020695064216852188
,,11,469,,0.019544778391718864
,,11,470,,0.019197901710867882
,,11,471,,0.018842794001102448
,,11,472,,0.019560690969228745
,,11,473,,0.019428906962275505
,,11,474,,0.0185985267162323
,,11,475,,0.02020583115518093
,,11,476,,0.01822926662862301
,,11,477,,0.019018590450286865
,,11,478,,0.019864797592163086
,,11,479,,0.018626268953084946
,,11,480,,0.01976928673684597
,,11,481,,0.019066615030169487
,,11,482,,0.02058500237762928
,,11,483,,0.018963802605867386
,,11,484,,0.02001499943435192
,,11,485,,0.0189755130559206
,,11,486,,0.01927461475133896
,,11,487,,0.019457321614027023
,,11,488,,0.018975291401147842
,,11,489,,0.019648760557174683
,,11,490,,0.018972087651491165
,,11,491,,0.019873693585395813
,,11,492,,0.019840437918901443
,,11,493,,0.019613636657595634
,,11,494,,0.018922625109553337
,,11,495,,0.019176289439201355
,,11,496,,0.01900745928287506
,,11,497,,0.020054664462804794
,,11,498,,0.019432298839092255
,,11,499,,0.019636133685708046
,,11,500,,0.019496651366353035
,,11,501,,0.01867079921066761
,,11,502,,0.018224582076072693
,,11,503,,0.01960633136332035
0.01686408743262291,0.09667825698852539,11,503,,
,,11,503,0.10544665157794952,
