valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.06375887989997864,0.2031778246164322,0,41,,
,,0,41,0.19457228481769562,
,,1,49,,0.04859025031328201
0.06131450831890106,0.1967545598745346,1,83,,
,,1,83,0.16755293309688568,
,,2,99,,0.0459035262465477
0.058709822595119476,0.1910334974527359,2,125,,
,,2,125,0.1612442582845688,
,,3,149,,0.04350031539797783
0.05672459304332733,0.1867106556892395,3,167,,
,,3,167,0.1564255952835083,
,,4,199,,0.03953883796930313
0.04976295679807663,0.173984095454216,4,209,,
,,4,209,0.1514764428138733,
,,5,249,,0.031718648970127106
0.04286012426018715,0.16351881623268127,5,251,,
,,5,251,0.14164738357067108,
0.04030115157365799,0.159007266163826,6,293,,
,,6,293,0.13680949807167053,
,,7,299,,0.03053227812051773
0.03655317798256874,0.15157367289066315,7,335,,
,,7,335,0.13133031129837036,
,,8,349,,0.025951538234949112
0.03363616764545441,0.1459755301475525,8,377,,
,,8,377,0.1236453577876091,
,,9,399,,0.023182738572359085
0.03036884032189846,0.1371331363916397,9,419,,
,,9,419,0.1161222755908966,
,,10,449,,0.019962670281529427
0.029505323618650436,0.13348424434661865,10,461,,
,,10,461,0.11032680422067642,
,,11,499,,0.019311461597681046
0.029132947325706482,0.1324814110994339,11,503,,
,,11,503,0.10764896124601364,
0.02892979048192501,0.13198116421699524,12,545,,
,,12,545,0.10600464046001434,
,,13,549,,0.019089434295892715
0.028733599931001663,0.13128741085529327,13,587,,
,,13,587,0.104769267141819,
,,14,599,,0.019028807058930397
0.028459787368774414,0.13120399415493011,14,629,,
,,14,629,0.10391157865524292,
,,15,649,,0.018861858174204826
0.02809780091047287,0.13056841492652893,15,671,,
,,15,671,0.10319971293210983,
,,16,699,,0.0187368206679821
0.028320223093032837,0.13061483204364777,16,713,,
,,16,713,0.10259967297315598,
,,17,749,,0.017988378182053566
0.027795229107141495,0.13026656210422516,17,755,,
,,17,755,0.10197987407445908,
0.027490396052598953,0.12952487170696259,18,797,,
,,18,797,0.1014241874217987,
,,19,799,,0.017509426921606064
0.02721283584833145,0.12914609909057617,19,839,,
,,19,839,0.10096194595098495,
