valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.04297052323818207,0.15950603783130646,0,41,,
,,0,41,0.21649153530597687,
,,1,49,,0.05097191035747528
0.03888440504670143,0.14858385920524597,1,83,,
,,1,83,0.17003127932548523,
,,2,99,,0.04600854963064194
0.031821299344301224,0.13747860491275787,2,125,,
,,2,125,0.16175495088100433,
,,3,149,,0.04021677002310753
0.02718997374176979,0.13101042807102203,3,167,,
,,3,167,0.1530120074748993,
,,4,199,,0.03569618985056877
0.02436818741261959,0.12704595923423767,4,209,,
,,4,209,0.14414159953594208,
,,5,249,,0.030515795573592186
0.02360881119966507,0.12585361301898956,5,251,,
,,5,251,0.13802631199359894,
0.021919971331954002,0.1208023950457573,6,293,,
,,6,293,0.13182634115219116,
,,7,299,,0.026929395273327827
0.020301539450883865,0.11422515660524368,7,335,,
,,7,335,0.12210315465927124,
,,8,349,,0.02224159613251686
0.019740721210837364,0.11215957254171371,8,377,,
,,8,377,0.11478663235902786,
,,9,399,,0.02144232951104641
0.01942266896367073,0.11093385517597198,9,419,,
,,9,419,0.1114037036895752,
,,10,449,,0.019607650116086006
0.019491832703351974,0.11130854487419128,10,461,,
,,10,461,0.10931567847728729,
,,11,499,,0.01987501047551632
0.018975699320435524,0.10900434106588364,11,503,,
,,11,503,0.10779689252376556,
0.019044913351535797,0.10954848676919937,12,545,,
,,12,545,0.10676645487546921,
,,13,549,,0.019443294033408165
0.018894324079155922,0.10874366015195847,13,587,,
,,13,587,0.10588325560092926,
,,14,599,,0.018227772787213326
0.01878942921757698,0.10830333828926086,14,629,,
,,14,629,0.10519973933696747,
,,15,649,,0.0193813256919384
0.018527230247855186,0.10769210755825043,15,671,,
,,15,671,0.10461471229791641,
,,16,699,,0.019055716693401337
0.018694572150707245,0.10808853060007095,16,713,,
,,16,713,0.10408901423215866,
,,17,749,,0.018303195014595985
0.01835491508245468,0.10669094324111938,17,755,,
,,17,755,0.1036161556839943,
0.018558073788881302,0.10800370573997498,18,797,,
,,18,797,0.10313916951417923,
,,19,799,,0.018050281330943108
0.018176866695284843,0.10639157891273499,19,839,,
,,19,839,0.10272134840488434,
