valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.037796881049871445,0.1428505927324295,0,27,,
,,0,27,0.1904996782541275,
,,1,49,,0.032391488552093506
0.033880237489938736,0.134211003780365,1,55,,
,,1,55,0.12798969447612762,
0.02984028309583664,0.129013791680336,2,83,,
,,2,83,0.122478187084198,
,,3,99,,0.028327487409114838
0.023714808747172356,0.11980871856212616,3,111,,
,,3,111,0.1182197704911232,
0.02003577910363674,0.11264291405677795,4,139,,
,,4,139,0.1128251850605011,
,,5,149,,0.02114153280854225
0.017856957390904427,0.10587607324123383,5,167,,
,,5,167,0.1076265200972557,
0.01574692875146866,0.095972441136837,6,195,,
,,6,195,0.10127657651901245,
,,7,199,,0.016682107001543045
0.014201479963958263,0.08674735575914383,7,223,,
,,7,223,0.09352894872426987,
,,8,249,,0.014621610753238201
0.01355372741818428,0.08232724666595459,8,251,,
,,8,251,0.0876307487487793,
0.01358584314584732,0.08153092116117477,9,279,,
,,9,279,0.0842851772904396,
,,10,299,,0.01341161411255598
0.013571338728070259,0.08084438741207123,10,307,,
,,10,307,0.08240517973899841,
0.013357321731746197,0.07995988428592682,11,335,,
,,11,335,0.08095297962427139,
,,12,349,,0.012741271406412125
0.013198338449001312,0.07877114415168762,12,363,,
,,12,363,0.07995990663766861,
0.013158820569515228,0.07869181782007217,13,391,,
,,13,391,0.07882427424192429,
,,14,399,,0.0123796621337533
0.013240406289696693,0.07862384617328644,14,419,,
,,14,419,0.07807080447673798,
0.01298520714044571,0.07744680345058441,15,447,,
,,15,447,0.0773637592792511,
,,16,449,,0.01161380484700203
0.013104050420224667,0.07787627726793289,16,475,,
,,16,475,0.07675081491470337,
,,17,499,,0.012893201783299446
0.012953190132975578,0.07725373655557632,17,503,,
,,17,503,0.07624075561761856,
0.013071550987660885,0.07781654596328735,18,531,,
,,18,531,0.07580339908599854,
,,19,549,,0.011091056279838085
0.013041219674050808,0.07777255773544312,19,559,,
,,19,559,0.0753631591796875,
