valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03894197568297386,0.1505250185728073,0,41,,
,,0,41,0.20760983228683472,
,,1,49,,0.04588799923658371
0.03494981303811073,0.14358194172382355,1,83,,
,,1,83,0.16345493495464325,
,,2,99,,0.03908403590321541
0.025560390204191208,0.13128505647182465,2,125,,
,,2,125,0.14981338381767273,
,,3,149,,0.032345034182071686
0.0240398608148098,0.12763935327529907,3,167,,
,,3,167,0.13930125534534454,
,,4,199,,0.029278786852955818
0.023375459015369415,0.12574470043182373,4,209,,
,,4,209,0.13316725194454193,
,,5,249,,0.024836217984557152
0.02194387838244438,0.12127556651830673,5,251,,
,,5,251,0.1265423744916916,
0.020887691527605057,0.11793206632137299,6,293,,
,,6,293,0.1198144406080246,
,,7,299,,0.022616472095251083
0.01949276216328144,0.11245306581258774,7,335,,
,,7,335,0.11380423605442047,
,,8,349,,0.02144038863480091
0.019363373517990112,0.11175083369016647,8,377,,
,,8,377,0.10975343734025955,
,,9,399,,0.019739575684070587
0.018996410071849823,0.10999783873558044,9,419,,
,,9,419,0.10777483135461807,
,,10,449,,0.019071027636528015
0.01865376904606819,0.10855144262313843,10,461,,
,,10,461,0.10657045990228653,
,,11,499,,0.019479509443044662
0.018519707024097443,0.1082872673869133,11,503,,
,,11,503,0.1057511493563652,
0.018305961042642593,0.10728577524423599,12,545,,
,,12,545,0.1048780307173729,
,,13,549,,0.018569795414805412
0.01855805702507496,0.10842691361904144,13,587,,
,,13,587,0.1042390763759613,
,,14,599,,0.018946504220366478
0.0181118156760931,0.10673102736473083,14,629,,
,,14,629,0.1036614254117012,
,,15,649,,0.01831432245671749
0.018210621550679207,0.1070670485496521,15,671,,
,,15,671,0.10310967266559601,
,,16,699,,0.017997413873672485
0.018275616690516472,0.10718424618244171,16,713,,
,,16,713,0.10261044651269913,
,,17,749,,0.01825317181646824
0.018102364614605904,0.10657751560211182,17,755,,
,,17,755,0.10213377326726913,
0.017655285075306892,0.10454630106687546,18,797,,
,,18,797,0.10165299475193024,
,,19,799,,0.01807212084531784
0.017688939347863197,0.10490244626998901,19,839,,
,,19,839,0.10129367560148239,
